label,approval_score,applicant_id,sucursal,flag_sucursal_riesgo,grupo_riesgo_final,tasa_perdida,inf_obs
2,0.6316781727,165247,GRUPO_1,NO,2,6.32,N/A
1,0.7360068419,165240,GRUPO_1,NO,1,3.44,N/A
1,0.7360068419,165333,GRUPO_1,NO,1,3.44,N/A
2,0.6686904772,165171,GRUPO_1,NO,2,6.32,N/A
3,0.6832981554,165332,GRUPO_2,SI,3,8.34,N/A
0,0.8137413036,165463,GRUPO_5,NO,0,1.2,N/A
3,0.6936825819,165249,GRUPO_4,SI,3,8.34,N/A
3,0.6157305422,165046,GRUPO_1,NO,3,8.34,N/A
3,0.6157305422,165554,GRUPO_1,NO,3,8.34,N/A
3,0.5676109481,165149,GRUPO_1,NO,3,8.34,N/A
3,0.5949810335,163071,GRUPO_1,NO,3,8.34,N/A
3,0.5865952154,165047,GRUPO_1,NO,3,8.34,N/A
4,0.5416157544,165237,GRUPO_2,SI,4,13.97,N/A
6,0.4112758702,165150,GRUPO_2,SI,6,23.86,N/A
5,0.47390734,165152,GRUPO_2,SI,5,14.2,N/A
3,0.5647348649,165370,GRUPO_1,NO,3,8.34,N/A
5,0.4501274291,165225,GRUPO_2,SI,5,14.2,N/A
4,0.5219326803,165452,GRUPO_2,SI,4,13.97,N/A
4,0.5910576503,165511,GRUPO_2,SI,4,13.97,N/A
2,0.6397111809,165167,GRUPO_1,NO,2,6.32,N/A
6,0.3570262057,165366,GRUPO_4,SI,6,23.86,N/A
3,0.6469390688,165372,GRUPO_4,SI,3,8.34,N/A
4,0.5440534744,165373,GRUPO_4,SI,4,13.97,N/A
3,0.6741837441,165427,GRUPO_4,SI,3,8.34,N/A
5,0.460245261,165555,GRUPO_4,SI,5,14.2,N/A
1,0.7544767344,165428,GRUPO_4,SI,1,3.44,N/A
3,0.6688195879,165432,GRUPO_4,SI,3,8.34,N/A
2,0.7028470342,164317,GRUPO_4,SI,2,6.32,N/A
1,0.7614262967,163826,GRUPO_4,SI,1,3.44,N/A
3,0.6234039099,164943,GRUPO_4,SI,3,8.34,N/A
4,0.5210024407,164944,GRUPO_4,SI,4,13.97,N/A
4,0.5239629893,164945,GRUPO_4,SI,4,13.97,N/A
4,0.6188548265,164980,GRUPO_4,SI,4,13.97,N/A
4,0.6130761096,165164,GRUPO_4,SI,4,13.97,N/A
5,0.4303860121,165422,GRUPO_4,SI,5,14.2,N/A
5,0.4858086687,163825,GRUPO_4,SI,5,14.2,N/A
4,0.5876136767,165832,GRUPO_4,SI,4,13.97,N/A
3,0.6880928138,165849,GRUPO_4,SI,3,8.34,N/A
2,0.7095410852,165834,GRUPO_4,SI,2,6.32,N/A
3,0.6210006535,162963,GRUPO_2,SI,3,8.34,N/A
3,0.6210006535,164002,GRUPO_2,SI,3,8.34,N/A
2,0.7273255338,164003,GRUPO_2,SI,2,6.32,N/A
4,0.5239629893,165669,GRUPO_4,SI,4,13.97,N/A
4,0.5863202428,165665,GRUPO_4,SI,4,13.97,N/A
0,0.7598874006,166122,GRUPO_5,NO,0,1.2,N/A
0,0.7598874006,166121,GRUPO_5,NO,0,1.2,N/A
0,0.8660426602,166134,GRUPO_5,NO,0,1.2,N/A
0,0.7801799071,166204,GRUPO_5,NO,0,1.2,N/A
5,0.4303860121,165855,GRUPO_4,SI,5,14.2,N/A
6,0.3774659175,165833,GRUPO_4,SI,6,23.86,N/A
6,0.4050959516,166163,GRUPO_2,SI,6,23.86,N/A
5,0.4509378047,166165,GRUPO_2,SI,5,14.2,N/A
0,0.7729530264,163689,GRUPO_1,NO,0,1.2,N/A
1,0.7075391235,163971,GRUPO_1,NO,1,3.44,N/A
6,0.417507449,166130,GRUPO_4,SI,6,23.86,N/A
0,0.8537691849,166390,GRUPO_5,NO,0,1.2,N/A
5,0.4575601796,166384,GRUPO_4,SI,5,14.2,N/A
4,0.5320150921,166385,GRUPO_4,SI,4,13.97,N/A
4,0.5718750197,166031,GRUPO_4,SI,4,13.97,N/A
6,0.3297721282,166060,GRUPO_4,SI,6,23.86,N/A
5,0.4844760615,166330,GRUPO_4,SI,5,14.2,N/A
2,0.7346356183,166293,GRUPO_4,SI,2,6.32,N/A
3,0.6776571157,166311,GRUPO_4,SI,3,8.34,N/A
1,0.7604041933,166323,GRUPO_4,SI,1,3.44,N/A
3,0.6437211637,166326,GRUPO_4,SI,3,8.34,N/A
0,0.8644252934,166103,GRUPO_1,NO,0,1.2,N/A
3,0.6762117337,166447,GRUPO_2,SI,3,8.34,N/A
0,0.8520289503,166474,GRUPO_1,NO,0,1.2,N/A
3,0.6837597258,166507,GRUPO_2,SI,3,8.34,N/A
3,0.6706321569,166508,GRUPO_2,SI,3,8.34,N/A
3,0.6667021768,166537,GRUPO_2,SI,3,8.34,N/A
1,0.7793631458,166667,GRUPO_2,SI,1,3.44,N/A
0,0.8476020442,166176,GRUPO_1,NO,0,1.2,N/A
2,0.6990748394,166209,GRUPO_1,NO,2,6.32,N/A
1,0.7366268641,166490,GRUPO_1,NO,1,3.44,N/A
